customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
9514-JDSKI,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,40.2,40.2,1
3282-ZISZV,1,0,0,0,32,0,1,0,0,1,1,1,1,1,1,0,1,83.7,2678.4,0
3675-YDUPJ,1,0,0,0,10,0,0,2,0,0,0,0,0,0,0,1,3,19.85,198.5,0
4111-BNXIF,0,0,0,0,67,0,0,0,0,1,1,1,1,1,2,1,2,59.55,3989.85,0
7017-VFHAY,0,0,0,0,61,0,1,1,1,1,1,1,1,1,2,0,1,115.1,7021.099999999999,0
6655-LHBYW,1,0,0,0,50,0,1,1,1,1,1,1,1,1,1,0,1,114.35,5717.5,0
4959-JOSRX,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,44.6,89.2,1
5046-NUHWD,0,1,0,0,29,0,0,0,1,0,1,0,0,1,0,1,2,45.0,1305.0,0
7273-TEFQD,1,1,0,0,3,0,0,0,0,0,1,0,0,1,0,1,2,41.15,123.44999999999999,1
3606-TWKGI,1,1,0,0,13,0,1,1,0,1,1,0,1,1,0,1,2,106.9,1389.7,1
7529-ZDFXI,1,1,0,0,57,0,1,1,0,1,0,0,0,1,0,1,2,89.85,5121.45,0
7605-BDWDC,0,0,0,0,31,0,0,0,1,1,0,1,0,1,2,1,0,49.85,1545.3500000000001,0
1950-KSVVJ,0,0,0,0,45,0,1,1,1,1,1,1,1,1,1,0,3,113.3,5098.5,0
0123-CRBRT,0,0,0,0,61,0,1,0,1,1,1,1,1,1,2,0,3,88.1,5374.099999999999,0
6292-TOSSS,1,0,0,0,50,0,1,2,0,0,0,0,0,0,2,0,0,24.9,1245.0,0
3197-ARFOY,0,1,0,0,19,0,0,1,1,1,0,1,1,1,0,1,3,105.0,1995.0,0
6323-AYBRX,1,0,0,0,59,0,0,2,0,0,0,0,0,0,2,0,3,19.35,1141.65,1
7014-ZZXAW,0,0,0,0,71,0,1,2,0,0,0,0,0,0,2,1,1,24.25,1721.75,0
4385-GZQXV,0,1,0,0,16,0,0,1,0,0,0,1,1,1,0,1,2,94.45,1511.2,1
7633-MVPUY,1,0,0,0,57,0,0,0,1,1,0,1,0,0,2,1,2,59.75,3405.75,0
6366-ZGQGL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.8,24.8,1
4716-HHKQH,1,1,0,0,20,0,1,1,0,1,0,1,1,1,0,0,2,107.05,2141.0,0
5940-AHUHD,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,70.6,70.6,1
6432-TWQLB,1,0,0,0,5,0,1,1,0,1,0,1,0,0,0,1,2,85.4,427.0,1
4484-GLZOU,0,0,0,0,52,0,1,1,0,1,1,0,1,1,0,1,2,105.05,5462.599999999999,1
3179-GBRWV,1,1,0,0,21,0,0,0,1,1,0,0,0,1,0,1,0,64.95,1363.95,0
8645-KWHJO,1,0,0,0,14,0,0,0,0,0,1,1,1,1,0,1,2,55.0,770.0,0
4130-MZLCC,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,50.55,252.75,0
0314-TKOSI,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,3,55.15,330.9,0
8229-MYEJZ,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,2,51.2,512.0,0
2080-SRCDE,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,3,25.4,25.4,0
9577-WJVCQ,0,0,0,0,68,0,1,0,1,0,0,0,0,0,0,0,3,54.45,3702.6000000000004,0
9512-UIBFX,1,0,0,0,18,0,0,1,0,0,1,0,1,1,0,0,3,95.15,1712.7,1
6202-DYYFX,0,0,0,0,22,0,1,1,0,0,0,0,0,0,1,1,1,76.0,1672.0,0
3808-HFKDE,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,2,44.35,887.0,0
5583-SXDAG,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,1
3488-PGMQJ,1,1,0,0,8,0,0,1,0,1,0,0,0,0,0,1,2,74.5,596.0,1
3580-REOAC,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,44.85,448.5,1
7534-BFESC,1,1,0,0,24,0,1,1,0,0,0,0,0,0,0,1,2,76.1,1826.3999999999999,1
3727-OWVYD,1,0,0,0,35,0,0,0,1,1,1,0,0,0,1,0,3,61.2,2142.0,0
2294-SALNE,1,0,0,0,23,0,0,1,0,1,1,1,0,0,1,0,3,86.8,1996.3999999999999,0
4847-TAJYI,0,1,0,0,6,0,0,1,0,0,0,0,1,1,0,1,2,89.35,536.0999999999999,0
1563-IWQEX,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,0,3,19.7,236.39999999999998,0
8203-XJZRC,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,20.25,20.25,0
6556-DBKZF,0,0,0,0,71,0,0,1,0,0,1,0,0,0,2,0,2,76.05,5399.55,0
6851-WEFYX,1,1,0,0,35,0,1,1,0,0,1,0,1,1,0,1,2,100.8,3528.0,0
2985-JUUBZ,1,0,0,0,40,0,1,0,0,0,1,0,1,1,0,1,2,74.55,2982.0,0
6390-DSAZX,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3,73.6,73.6,1
0895-LMRSF,1,0,0,0,23,0,0,0,0,0,0,0,1,1,1,1,0,64.9,1492.7,0
8098-LLAZX,0,1,0,0,4,0,1,1,0,0,0,0,1,1,0,1,2,95.45,381.8,1
8266-VBFQL,1,0,0,0,4,0,0,1,0,0,1,1,0,1,0,1,2,90.4,361.6,0
8181-YHCMF,0,0,0,0,68,0,0,0,0,1,1,1,1,1,2,0,1,60.3,4100.4,0
2240-HSJQD,1,0,0,0,38,0,1,1,0,1,0,0,0,0,0,1,3,81.85,3110.2999999999997,0
1248-DYXUB,1,0,0,0,52,0,1,2,0,0,0,0,0,0,2,0,3,24.8,1289.6000000000001,0
0265-EDXBD,1,1,0,0,32,0,1,1,0,0,0,0,0,0,0,1,2,74.9,2396.8,1
4115-BNPJY,1,0,0,0,29,0,0,0,0,0,1,1,1,1,2,0,3,75.55,2190.95,0
3167-SNQPL,1,1,0,0,38,0,1,1,0,1,0,0,1,1,0,0,2,101.15,3843.7000000000003,0
4091-TVOCN,1,0,0,0,48,0,1,0,1,0,1,0,1,1,1,1,1,78.75,3780.0,0
1098-TDVUQ,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,19.25,19.25,0
7277-OZCGZ,0,0,0,0,22,0,0,1,1,0,0,1,0,1,0,1,2,89.05,1959.1,0
1557-EMYVT,0,0,0,0,43,0,1,1,1,1,1,1,1,1,2,0,1,115.05,4947.15,0
2799-ARNLO,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,1,2,69.35,346.75,0
7563-BIUPC,1,0,0,0,5,0,0,1,0,0,0,0,1,0,0,1,2,80.6,403.0,1
5027-YOCXN,1,0,0,0,51,0,1,1,1,1,0,1,1,1,1,0,1,110.05,5612.55,0
3973-SKMLN,1,0,0,0,71,0,0,2,0,0,0,0,0,0,2,1,1,19.9,1412.8999999999999,0
2321-OMBXY,0,0,0,0,38,0,0,0,1,1,0,1,1,1,1,0,1,80.3,3051.4,1
2840-XANRC,1,1,0,0,24,0,0,1,0,0,1,0,1,1,0,1,2,93.15,2235.6000000000004,1
6745-JEFZB,1,0,0,0,35,0,1,1,0,0,0,1,1,0,0,1,1,91.5,3202.5,0
5020-ZSTTY,0,1,0,0,54,0,1,0,1,1,0,1,1,1,1,0,0,82.45,4452.3,1
9880-TDQAC,0,0,0,0,72,0,0,0,0,1,1,1,1,1,2,1,2,60.0,4320.0,0
8705-WZCYL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,44.8,44.8,0
7102-JJVTX,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,3,48.6,437.40000000000003,0
8626-PTQGE,1,0,0,0,69,0,0,0,1,1,0,1,1,1,2,1,0,60.05,4143.45,0
4983-CLMLV,0,0,0,0,52,0,1,1,0,1,0,1,1,1,0,1,1,102.7,5340.400000000001,0
5701-YVSVF,0,1,0,0,11,0,0,1,0,0,0,1,1,0,0,1,2,82.9,911.9000000000001,0
5804-LEPIM,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,70.35,140.7,1
5697-GOMBF,0,1,0,0,28,0,0,0,0,0,0,0,1,0,0,1,2,35.9,1005.1999999999999,0
2739-CACDQ,0,1,0,0,17,0,1,1,0,0,1,0,0,0,0,1,1,82.65,1405.0500000000002,0
9385-EHGDO,0,0,0,0,35,0,0,2,0,0,0,0,0,0,2,1,3,19.85,694.75,0
9498-FIMXL,0,0,0,0,8,0,0,2,0,0,0,0,0,0,1,1,3,19.2,153.6,0
2379-GYFLQ,1,0,0,0,46,0,1,1,0,1,1,0,1,0,1,1,1,94.9,4365.400000000001,0
0122-OAHPZ,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,1,2,73.85,516.9499999999999,1
2868-SNELZ,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,3,80.6,161.2,1
4322-RCYMT,1,0,0,0,68,0,1,0,0,1,1,1,0,1,1,1,0,75.8,5154.4,1
6680-NENYN,0,0,0,0,43,0,1,1,0,1,1,0,1,1,2,1,2,104.6,4497.8,1
2088-IEBAU,0,0,0,0,68,0,1,0,1,1,1,1,1,1,2,1,2,88.15,5994.200000000001,0
7982-VCELR,0,0,0,0,36,0,0,1,0,1,0,0,1,1,0,1,1,94.8,3412.7999999999997,0
1343-EHPYB,1,0,0,0,63,0,1,1,0,1,1,0,1,1,0,1,2,103.4,6514.200000000001,1
6035-BXTTY,0,1,0,0,32,0,0,0,0,1,0,1,0,0,0,0,0,54.65,1748.8,0
6885-PKOAM,0,0,0,0,71,0,1,0,1,1,1,1,1,1,2,0,1,85.75,6088.25,0
7520-HQWJU,0,0,0,0,66,0,1,0,1,1,1,0,0,0,0,1,0,67.45,4451.7,0
9639-BUJXT,1,0,0,0,63,0,0,2,0,0,0,0,0,0,1,0,3,20.5,1291.5,0
5924-SNGKP,0,0,0,0,41,0,0,2,0,0,0,0,0,0,1,1,1,20.25,830.25,0
0021-IKXGC,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,72.1,72.1,0
2034-GDRCN,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,1,2,90.4,180.8,1
8966-SNIZF,0,0,0,0,70,0,0,2,0,0,0,0,0,0,2,0,0,19.45,1361.5,0
6243-OZGFH,0,0,0,0,23,0,0,0,0,0,0,0,1,1,0,1,2,44.95,1033.8500000000001,0
4654-DLAMQ,0,1,0,0,64,0,0,1,1,1,1,0,0,1,1,0,0,97.0,6208.0,0
0513-RBGPE,1,0,0,0,37,0,1,0,1,0,1,1,0,0,2,1,1,62.8,2323.6,0
5160-UXJED,1,0,0,0,17,0,0,0,0,0,0,0,0,0,1,0,3,44.6,758.2,0
4115-NZRKS,0,1,0,0,7,0,0,1,0,0,0,0,1,1,0,1,2,89.15,624.0500000000001,0
0219-YTZUE,1,0,0,0,4,0,1,1,0,1,1,0,0,0,0,1,0,84.8,339.2,1
0623-IIHUG,0,1,0,0,21,0,0,0,1,0,0,0,1,0,0,1,2,41.9,879.9,1
4572-DVCGN,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,1,0,80.25,802.5,1
3351-NGXYI,0,1,0,0,16,0,1,0,1,0,0,0,0,0,0,1,2,54.1,865.6,0
8984-EYLLL,1,0,0,0,64,0,1,1,0,1,0,1,1,1,2,1,2,105.25,6736.0,0
9057-MSWCO,1,1,0,0,27,0,0,0,1,0,0,0,0,0,0,0,1,30.75,830.25,1
9833-TGFHX,1,0,0,0,42,0,1,1,1,0,0,0,1,1,1,0,2,97.1,4078.2,0
9294-TDIPC,1,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,3,20.2,101.0,0
5229-DTFYB,0,0,0,0,41,0,0,1,0,1,0,1,1,1,2,1,0,98.8,4050.7999999999997,0
0104-PPXDV,1,0,0,0,58,0,0,0,0,0,1,0,0,0,1,0,1,50.3,2917.3999999999996,0
5176-LMJXE,0,0,0,0,47,0,0,2,0,0,0,0,0,0,2,1,3,20.55,965.85,0
3583-KRKMD,1,0,0,0,18,0,0,1,0,0,0,1,0,0,0,1,0,75.9,1366.2,0
1010-DIAUQ,1,0,0,0,5,0,0,1,0,0,1,0,1,1,0,0,0,96.5,482.5,1
9069-LGEUL,1,0,0,0,23,0,0,0,1,0,0,0,0,1,0,1,0,59.95,1378.8500000000001,0
7302-ZHMHP,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,19.15,19.15,0
9571-EDEBV,1,0,0,0,71,0,1,1,0,0,1,0,1,1,1,1,1,98.65,7004.150000000001,0
3520-FJGCV,1,0,0,0,72,0,1,1,1,1,1,1,1,1,2,1,1,112.6,8107.2,0
6563-VRERX,1,0,0,0,33,0,0,2,0,0,0,0,0,0,1,0,3,20.6,679.8000000000001,0
0259-GBZSH,1,0,0,0,2,0,1,1,0,0,0,0,1,0,0,1,2,85.65,171.3,1
6122-EFVKN,1,0,0,0,24,0,0,0,1,0,0,1,0,0,2,0,3,35.75,858.0,0
2805-EDJPQ,0,0,0,0,56,0,1,1,0,1,1,1,0,1,1,1,1,99.75,5586.0,0
6862-CQUMB,1,0,0,0,37,0,0,1,0,1,0,0,1,1,0,1,1,96.1,3555.7,0
7156-MXBJE,0,0,0,0,43,0,1,0,0,1,1,1,1,1,1,0,1,85.1,3659.2999999999997,0
6158-HDPXZ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,25.35,25.35,0
9601-BRXPO,0,0,0,0,25,0,1,1,0,0,1,1,1,1,0,1,0,104.95,2623.75,1
2863-IMQDR,0,0,0,0,61,0,1,0,1,1,1,1,1,1,2,0,2,89.65,5468.650000000001,0
5686-CMAWK,1,0,0,0,17,0,1,1,0,0,1,1,0,0,1,0,2,86.75,1474.75,0
5651-CRHKQ,0,0,0,0,41,0,0,1,0,1,1,1,0,0,1,1,0,86.2,3534.2000000000003,0
6905-NIQIN,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,50.65,50.65,1
8204-YJCLA,1,1,0,0,72,0,0,0,1,1,1,1,1,1,2,1,0,64.8,4665.599999999999,0
5167-ZFFMM,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,90.85,90.85,1
6583-SZVGP,1,0,0,0,48,0,1,1,0,1,1,0,1,1,2,1,0,108.1,5188.799999999999,0
4895-TMWIR,1,1,0,0,11,0,0,2,0,0,0,0,0,0,0,0,3,19.95,219.45,1
0533-BNWKF,0,1,0,0,55,0,1,1,0,1,1,0,0,0,0,1,2,85.45,4699.75,1
1708-PBBOA,0,0,0,0,42,0,0,0,1,1,1,1,0,1,1,1,2,54.75,2299.5,0
8782-LKFPK,1,0,0,0,44,0,1,1,0,0,1,0,0,1,0,1,3,90.4,3977.6000000000004,0
5522-JBWMO,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,0
3597-MVHJT,0,0,0,0,27,0,1,1,0,0,0,0,1,1,0,1,0,95.6,2581.2,0
9774-NRNAU,1,1,0,0,27,0,1,0,0,1,1,1,1,1,0,1,0,84.8,2289.6,0
0224-RLWWD,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,44.3,88.6,0
9967-ATRFS,0,0,0,0,19,0,0,2,0,0,0,0,0,0,0,0,3,19.9,378.09999999999997,0
3951-NJCVI,0,1,0,0,42,0,1,1,0,0,0,0,1,1,0,1,2,95.05,3992.1,0
2977-CEBSX,0,0,0,0,66,0,1,0,1,1,1,1,1,1,2,1,1,90.05,5943.3,0
0177-PXBAT,1,1,0,0,33,0,1,1,1,0,1,1,1,1,0,1,0,109.9,3626.7000000000003,0
6599-CEBNN,0,0,0,0,34,0,0,1,0,1,0,0,0,0,0,1,1,73.95,2514.3,1
2519-ERQOJ,1,1,0,0,33,0,0,0,0,0,1,1,1,1,0,1,2,54.6,1801.8,0
5876-QMYLD,0,0,0,0,23,0,0,2,0,0,0,0,0,0,1,0,3,20.05,461.15000000000003,0
2277-AXSDC,0,0,0,0,32,0,0,2,0,0,0,0,0,0,1,0,0,19.75,632.0,0
9442-JTWDL,0,0,0,0,11,0,0,2,0,0,0,0,0,0,1,0,1,20.05,220.55,0
0979-PHULV,1,0,0,0,69,0,1,1,0,0,1,0,1,1,0,1,1,99.45,6862.05,1
3067-SVMTC,0,0,0,0,68,0,0,0,1,0,0,1,0,0,1,0,0,55.9,3801.2,0
5495-GPSRW,1,0,0,0,20,0,0,2,0,0,0,0,0,0,2,1,3,19.7,394.0,0
7606-BPHHN,1,0,0,0,72,0,0,2,0,0,0,0,0,0,2,1,1,19.8,1425.6000000000001,0
4742-DRORA,1,0,0,0,60,0,1,1,1,0,1,0,1,0,1,1,0,95.4,5724.0,0
0111-KLBQG,1,1,0,0,32,0,0,1,0,1,0,0,1,1,0,1,3,93.95,3006.4,0
4800-VHZKI,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,3,19.9,19.9,1
7989-CHGTL,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,3,19.6,19.6,1
0334-GDDSO,1,1,0,0,3,0,1,1,0,1,0,0,0,0,0,1,2,81.35,244.04999999999998,1
4163-NCJAK,0,0,0,0,46,0,1,2,0,0,0,0,0,0,1,1,0,24.45,1124.7,0
5233-AOZUF,0,0,0,0,29,0,1,1,0,0,0,0,0,0,0,1,2,74.95,2173.55,0
5973-EJGDP,1,0,0,0,51,0,1,1,0,1,1,1,0,0,0,1,2,87.35,4454.849999999999,0
1996-DBMUS,0,1,0,0,48,0,0,1,0,0,0,0,0,0,0,1,0,70.65,3391.2000000000003,0
7916-VCCPB,0,0,0,0,16,0,0,1,0,1,0,0,0,0,0,0,0,73.25,1172.0,0
4686-GEFRM,1,0,0,0,70,0,1,1,0,1,1,1,0,1,2,1,0,98.7,6909.0,0
5249-QYHEX,0,0,0,0,40,0,1,2,0,0,0,0,0,0,2,1,3,24.8,992.0,0
0578-SKVMF,0,0,0,0,22,0,0,1,0,1,0,0,0,1,0,0,2,83.3,1832.6,1
5564-NEMQO,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,75.3,75.3,1
2233-FAGXV,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,1,3,24.3,121.5,0
5605-IYGFG,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,69.85,488.94999999999993,0
7663-ZTEGJ,1,0,0,0,29,0,1,1,0,1,1,1,0,1,1,0,1,100.55,2915.95,0
3935-TBRZZ,1,0,0,0,44,0,1,2,0,0,0,0,0,0,1,0,3,25.7,1130.8,0
8111-BKVDS,0,0,0,0,10,0,0,0,1,1,1,0,0,0,0,0,0,40.7,407.0,0
2055-SIFSS,0,1,0,0,55,0,1,0,0,0,0,0,0,0,0,0,0,51.65,2840.75,0
2806-MLNTI,1,1,0,0,52,0,1,1,0,1,1,0,1,1,1,1,0,105.1,5465.2,0
8734-DKSTZ,0,0,0,0,10,0,1,1,0,0,0,0,0,1,0,0,2,85.95,859.5,0
4360-PNRQB,1,0,0,0,18,0,1,1,0,0,0,0,0,0,0,1,0,75.6,1360.8,0
6152-ONASV,0,0,0,0,68,0,1,0,1,0,0,1,0,0,1,0,0,58.25,3961.0,0
9063-ZGTUY,0,0,0,0,61,0,0,2,0,0,0,0,0,0,0,1,3,19.4,1183.3999999999999,1
7781-HVGMK,0,0,0,0,72,0,0,0,1,1,1,1,1,1,2,1,1,65.2,4694.400000000001,0
2181-UAESM,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,53.45,106.9,0
2957-LOLHO,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,45.4,544.8,1
6048-NJXHX,1,0,0,0,41,0,0,2,0,0,0,0,0,0,2,1,2,19.75,809.75,0
2320-SLKMB,0,0,0,0,26,0,0,0,0,0,1,1,1,0,0,1,1,44.45,1155.7,0
4980-URKXC,1,0,0,0,36,0,0,2,0,0,0,0,0,0,1,0,0,20.85,750.6,0
4376-KFVRS,1,0,0,0,72,0,1,1,1,1,1,1,1,1,2,1,1,114.05,8211.6,0
5886-VLQVU,1,0,0,0,35,0,1,1,0,0,0,1,0,1,0,1,0,89.85,3144.75,0
3577-AMVUX,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,3,55.05,55.05,0
0771-WLCLA,0,0,0,0,16,0,1,1,1,0,1,1,1,1,0,1,2,112.95,1807.2,0
5628-RKIFK,0,1,0,0,49,0,1,1,1,0,0,0,1,1,0,0,1,101.55,4975.95,0
0206-TBWLC,0,0,0,0,54,0,1,1,1,1,1,1,1,1,1,1,3,114.65,6191.1,0
2937-FTHUR,0,0,0,0,18,0,1,0,1,0,0,0,0,1,0,0,2,64.8,1166.3999999999999,0
1910-FMXJM,0,0,0,0,36,0,0,1,0,0,0,0,0,1,0,0,2,80.4,2894.4,0
7752-XUSCI,0,0,0,0,60,0,1,1,0,1,1,0,1,1,0,1,2,105.9,6354.0,1
4110-PFEUZ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,69.55,69.55,1
0732-OCQOC,0,0,0,0,52,0,1,2,0,0,0,0,0,0,2,1,0,25.05,1302.6000000000001,0
5168-MSWXT,1,0,0,0,8,0,0,1,0,0,1,0,1,1,0,1,2,94.75,758.0,0
1090-ESELR,1,0,0,0,72,0,0,1,1,1,0,1,1,1,2,0,0,105.5,7596.0,0
8592-PLTMQ,0,0,0,0,64,0,1,2,0,0,0,0,0,0,1,0,3,24.7,1580.8,0
5760-WRAHC,0,1,0,0,22,0,0,0,1,0,1,1,0,1,0,1,3,69.75,1534.5,0
8847-GEOOQ,1,0,0,0,60,0,0,0,0,1,1,1,1,1,0,1,0,60.2,3612.0,0
0256-LTHVJ,0,0,0,0,28,0,0,1,0,0,0,0,0,1,0,1,2,81.05,2269.4,1
4785-FCIFB,0,0,0,0,61,0,1,2,0,0,0,0,0,0,2,0,3,24.4,1488.3999999999999,0
8313-NDOIA,0,0,0,0,24,0,1,1,0,1,1,0,1,1,0,1,2,104.15,2499.6000000000004,0
5149-CUZUJ,1,0,0,0,28,0,0,1,0,1,1,1,1,0,1,0,0,92.9,2601.2000000000003,0
0942-KOWSM,0,0,0,0,30,0,0,0,0,1,1,1,1,1,2,0,0,80.8,2424.0,0
4237-CLSMM,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,20.0,40.0,0
1452-VOQCH,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,75.1,75.1,0
4719-UMSIY,1,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,3,19.65,117.89999999999999,0
6614-VBEGU,0,0,0,0,24,0,0,0,0,1,0,0,1,1,0,1,0,69.45,1666.8000000000002,0
0880-TKATG,1,0,0,0,4,0,1,1,0,0,1,0,1,1,0,0,2,101.15,404.6,1
3811-VBYBZ,1,0,0,0,7,0,1,1,0,1,0,0,1,1,0,1,2,99.8,698.6,1
1480-BKXGA,1,1,0,0,72,0,1,1,1,1,1,1,1,1,2,1,0,116.05,8355.6,0
2996-XAUVF,1,0,0,0,70,0,0,0,0,0,0,1,0,1,2,1,3,40.05,2803.5,0
9076-AXYIK,1,1,0,0,64,0,1,1,0,0,1,1,1,1,2,0,2,102.1,6534.4,0
5968-XQIVE,1,0,0,0,72,0,1,1,0,1,0,0,1,0,1,1,2,89.7,6458.400000000001,0
8896-RAZCR,0,0,0,0,44,0,0,2,0,0,0,0,0,0,2,0,3,19.9,875.5999999999999,0
4640-UHDOS,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,2,55.95,727.35,1
4933-IKULF,0,1,0,0,17,0,0,2,0,0,0,0,0,0,1,0,3,20.65,351.04999999999995,0
3583-EKAPL,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,55.0,55.0,1
1304-BCCFO,1,0,0,0,9,0,0,0,0,0,1,0,1,1,0,1,3,70.05,630.4499999999999,0
4104-PVRPS,1,0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,3,53.6,1286.4,0
9399-APLBT,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,74.7,74.7,1
2359-KMGLI,1,0,0,0,24,0,1,1,0,1,0,0,0,0,0,1,2,80.25,1926.0,1
3780-DDGSE,1,1,0,0,35,0,0,0,0,1,0,1,1,1,0,1,2,76.05,2661.75,0
4431-EDMIQ,0,0,0,0,7,0,0,0,1,1,1,1,1,0,0,1,2,75.7,529.9,0
0306-JAELE,1,0,0,0,5,0,0,1,0,0,0,1,1,1,0,1,2,96.1,480.5,1
6227-HWPWX,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,69.0,1035.0,1
0486-LGCCH,1,0,0,0,11,0,0,2,0,0,0,0,0,0,2,0,3,19.65,216.14999999999998,0
0447-BEMNG,0,0,0,0,48,0,0,0,1,0,1,0,0,1,0,1,0,45.3,2174.3999999999996,1
4612-SSVHJ,0,1,0,0,20,0,0,1,0,0,0,0,0,1,0,1,2,81.45,1629.0,0
5168-MQQCA,0,0,0,0,72,0,1,1,0,1,1,1,1,1,1,1,0,108.5,7812.0,0
5949-XIKAE,0,0,0,0,8,0,0,1,0,1,0,0,1,0,0,1,2,83.55,668.4,1
7971-HLVXI,1,0,0,0,72,0,1,1,0,0,0,0,0,1,2,1,1,84.5,6084.0,0
9094-AZPHK,0,0,0,0,15,0,1,1,0,1,0,0,1,1,0,1,2,100.15,1502.25,0
3649-JPUGY,1,0,0,0,72,0,1,0,0,1,1,1,1,1,2,1,0,88.6,6379.2,0
4472-LVYGI,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,0,52.55,0.0,0
8372-JUXUI,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,74.35,74.35,1
3552-CTCYF,1,0,0,0,63,0,1,1,0,1,1,0,1,1,2,1,0,104.8,6602.4,0
6778-YSNIH,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,2,59.0,118.0,0
0388-EOPEX,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,2,74.4,148.8,1
5756-OZRIO,1,1,0,0,61,0,1,0,0,1,0,0,0,1,1,0,0,64.05,3907.0499999999997,0
6579-JPICP,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,20.4,20.4,0
8205-OTCHB,1,0,0,0,22,0,0,0,0,1,1,0,0,1,1,1,0,43.75,962.5,1
4134-BSXLX,1,0,0,0,28,0,0,0,1,1,0,1,0,0,0,0,3,60.9,1705.2,0
0505-SPOOW,0,0,0,0,70,0,0,2,0,0,0,0,0,0,2,0,0,19.8,1386.0,0
6235-VDHOM,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,28.45,142.25,1
7783-YKGDV,0,0,0,0,12,0,1,1,1,1,1,0,0,1,0,1,0,99.7,1196.4,1
4374-YMUSQ,1,0,0,0,34,0,1,1,1,1,1,1,1,1,1,0,1,116.25,3952.5,0
4513-CXYIX,0,1,0,0,71,0,1,1,1,0,0,0,0,0,2,1,1,80.7,5729.7,0
3957-HHLMR,0,0,0,0,70,0,1,0,1,0,0,0,0,1,1,0,0,65.2,4564.0,0
7803-XOCCZ,0,0,0,0,52,0,0,1,1,0,1,1,0,0,0,1,0,84.05,4370.599999999999,0
5736-YEJAX,1,0,0,0,69,0,1,0,1,1,1,1,1,0,2,1,1,79.45,5482.05,0
5609-CEBID,0,1,0,0,20,0,1,1,0,1,1,0,0,1,0,1,2,94.1,1882.0,1
